14;arms_factory;2772.00;9.85;1477.00;3.69;0
14;arms_factory;2743.00;9.60;1477.00;1.54;0
14;arms_factory;2763.00;10.40;1480.00;3.10;0
14;industrial_complex;2741.00;9.70;1488.00;5.76;0
14;industrial_complex;2758.00;9.93;1489.00;2.14;0
14;industrial_complex;2741.00;9.70;1478.00;5.16;0
14;industrial_complex;2776.00;9.80;1479.00;0.08;0
14;industrial_complex;2745.00;9.70;1479.00;4.21;0
14;industrial_complex;2759.00;9.73;1490.00;0.59;0
14;air_base;2759.84;10.30;1477.68;-0.35;0
14;naval_base;2772.00;9.53;1490.00;-3.54;2871
14;naval_base;2737.21;9.40;1484.15;-0.58;4885
14;naval_base;2766.59;9.60;1469.22;-0.69;8546
14;naval_base;2750.04;9.50;1490.65;-2.21;2381
14;naval_base;2744.00;9.50;1475.00;-0.43;4885
14;naval_base;2759.19;9.50;1469.20;0.08;8546
14;naval_base;2763.00;9.57;1488.00;-3.14;2871
14;bunker;2736.15;9.70;1487.38;5.32;0
14;bunker;2747.00;9.80;1482.00;3.17;0
14;bunker;2777.00;9.65;1485.00;4.37;0
14;bunker;2769.00;9.98;1474.00;2.21;0
14;bunker;2761.00;10.15;1473.00;3.77;0
14;bunker;2759.00;10.53;1484.00;0.15;0
14;bunker;2778.00;9.70;1476.00;4.27;0
14;bunker;2766.00;10.10;1481.00;5.84;0
14;bunker;2756.00;9.70;1492.00;2.22;0
14;bunker;2743.00;9.60;1477.00;4.88;0
14;coastal_bunker;2738.00;9.50;1475.00;-0.73;0
14;coastal_bunker;2733.72;9.40;1485.49;-0.19;0
14;coastal_bunker;2751.00;9.50;1473.00;-0.32;0
14;coastal_bunker;2765.92;9.50;1488.26;-2.84;0
14;coastal_bunker;2778.02;9.70;1488.85;-3.14;0
14;coastal_bunker;2752.81;9.50;1493.54;-2.94;0
14;coastal_bunker;2768.30;9.60;1467.50;-0.59;0
14;dockyard;2760.88;10.00;1470.17;0.37;0
14;anti_air_building;2755.00;10.30;1480.00;4.44;0
14;anti_air_building;2770.00;10.23;1477.00;1.17;0
14;anti_air_building;2749.00;9.70;1489.00;3.84;0
14;synthetic_refinery;2772.00;9.80;1483.00;0.22;0
14;nuclear_reactor;2746.00;9.70;1478.00;5.90;0
15;naval_base;2780.91;9.50;1510.29;-3.17;2895
15;naval_base;2790.00;9.55;1504.00;-3.39;2895
15;naval_base;2781.08;9.50;1499.19;-1.66;2871
15;naval_base;2795.06;9.70;1503.61;-3.09;2895
15;naval_base;2803.72;9.70;1502.61;-2.80;2895
15;bunker;2788.92;10.60;1499.92;4.37;0
15;bunker;2818.00;9.90;1488.00;0.15;0
15;bunker;2810.00;10.53;1492.00;4.27;0
15;bunker;2790.75;11.40;1493.88;5.84;0
15;bunker;2784.84;10.00;1496.62;2.72;0
15;bunker;2794.65;9.80;1501.30;3.82;0
15;bunker;2782.44;9.70;1506.71;1.27;0
15;bunker;2800.61;11.20;1494.22;5.39;0
15;coastal_bunker;2782.96;9.40;1510.58;-3.09;0
15;coastal_bunker;2797.10;9.40;1503.72;-3.19;0
15;coastal_bunker;2787.32;9.20;1505.36;-3.59;0
15;coastal_bunker;2783.02;9.60;1492.01;-1.26;0
15;anti_air_building;2784.57;9.90;1502.73;1.27;0
15;anti_air_building;2792.52;11.40;1495.35;0.23;0
16;air_base;2842.77;9.80;1486.70;-0.20;0
24;bunker;2824.87;10.00;1485.91;4.72;0
16;bunker;2849.18;9.70;1498.22;1.10;0
24;bunker;2832.36;10.00;1481.70;3.76;0
16;bunker;2847.28;9.80;1483.41;4.62;0
16;bunker;2857.20;9.80;1491.76;4.37;0
16;bunker;2848.62;9.80;1489.55;3.77;0
16;nuclear_reactor;2852.73;9.80;1486.18;1.12;0
17;arms_factory;2903.00;10.32;1470.00;5.76;0
17;arms_factory;2893.00;10.28;1474.00;2.14;0
17;arms_factory;2900.00;10.15;1478.00;5.16;0
17;arms_factory;2911.00;12.80;1481.00;0.08;0
17;arms_factory;2902.00;10.10;1458.00;4.21;0
17;arms_factory;2908.00;10.23;1461.00;0.59;0
17;industrial_complex;2897.00;10.30;1477.00;2.15;0
17;industrial_complex;2898.00;10.40;1483.00;4.81;0
17;industrial_complex;2906.00;10.60;1484.00;2.65;0
17;industrial_complex;2908.00;10.10;1460.00;0.50;0
17;industrial_complex;2910.00;11.43;1464.00;0.60;0
17;industrial_complex;2892.00;10.15;1471.00;4.72;0
17;air_base;2907.31;11.40;1472.43;4.70;0
17;bunker;2913.00;13.50;1477.00;3.76;0
17;bunker;2905.25;11.20;1477.70;5.32;0
17;bunker;2912.18;12.40;1471.20;3.17;0
17;bunker;2899.66;10.20;1465.82;4.37;0
17;bunker;2899.97;10.10;1453.82;2.21;0
17;bunker;2897.32;11.20;1485.84;3.77;0
17;bunker;2908.00;10.10;1459.00;0.15;0
17;bunker;2906.00;10.30;1487.00;4.27;0
17;bunker;2903.00;10.45;1474.00;5.84;0
17;bunker;2894.55;10.10;1469.70;2.22;0
17;anti_air_building;2903.00;10.43;1484.00;4.88;0
17;anti_air_building;2909.00;12.15;1468.00;2.72;0
17;anti_air_building;2907.00;11.18;1464.00;2.82;0
17;synthetic_refinery;2899.00;10.00;1470.00;0.66;0
17;nuclear_reactor;2910.00;12.38;1477.00;1.17;0
18;arms_factory;2886.00;11.32;1494.00;5.16;0
18;arms_factory;2863.00;9.90;1486.00;0.08;0
18;arms_factory;2887.00;11.23;1498.00;0.59;0
18;arms_factory;2883.00;9.95;1506.00;4.81;0
18;industrial_complex;2867.00;9.90;1486.00;2.65;0
18;industrial_complex;2862.00;9.85;1492.00;0.50;0
18;industrial_complex;2872.00;9.98;1496.00;0.60;0
18;industrial_complex;2875.82;10.40;1494.38;5.12;0
18;industrial_complex;2869.00;9.93;1503.00;1.10;0
18;industrial_complex;2874.00;9.80;1506.00;3.76;0
18;air_base;2878.52;10.80;1492.30;5.52;0
18;bunker;2876.00;10.53;1514.00;3.17;0
18;bunker;2888.74;11.40;1493.79;4.37;0
18;bunker;2873.34;9.80;1490.16;2.21;0
18;bunker;2884.00;10.32;1478.00;3.77;0
18;bunker;2866.22;9.90;1494.47;0.15;0
18;bunker;2872.81;10.00;1499.33;4.27;0
18;bunker;2871.00;10.05;1477.00;2.22;0
18;bunker;2884.65;10.30;1501.48;4.88;0
18;bunker;2886.76;10.00;1508.78;2.72;0
18;bunker;2890.95;11.80;1486.27;2.82;0
18;bunker;2881.83;10.40;1485.14;0.66;0
18;anti_air_building;2872.00;9.80;1507.00;3.33;0
18;anti_air_building;2879.00;10.57;1487.00;1.17;0
18;anti_air_building;2869.00;9.80;1491.00;1.27;0
18;synthetic_refinery;2885.00;10.23;1503.00;5.39;0
18;nuclear_reactor;2867.00;9.93;1481.00;4.44;0
19;arms_factory;2796.01;9.70;1411.64;4.21;0
19;arms_factory;2792.87;9.70;1417.06;0.59;0
19;arms_factory;2791.00;9.88;1406.00;2.15;0
19;arms_factory;2787.00;9.70;1395.00;4.81;0
19;arms_factory;2794.00;10.25;1402.00;2.65;0
19;arms_factory;2786.00;9.73;1392.00;0.50;0
19;industrial_complex;2798.00;9.73;1410.00;0.60;0
19;industrial_complex;2792.93;9.70;1414.70;4.72;0
19;industrial_complex;2791.00;10.15;1398.00;1.10;0
19;industrial_complex;2792.00;9.70;1419.00;3.76;0
19;industrial_complex;2789.00;9.75;1408.00;5.32;0
19;industrial_complex;2795.00;10.30;1404.00;3.17;0
19;air_base;2792.92;10.40;1398.35;1.67;0
19;naval_base;2785.00;9.50;1397.00;-2.03;8592
19;naval_base;2795.00;9.60;1418.00;-3.31;5108
19;naval_base;2789.00;9.50;1427.00;-3.28;5108
19;naval_base;2796.00;9.50;1422.00;-2.11;5108
19;naval_base;2783.00;9.65;1389.00;-2.21;8592
19;naval_base;2786.00;9.50;1405.00;-1.89;8592
19;bunker;2797.03;10.30;1403.46;4.88;0
19;bunker;2794.00;9.68;1413.00;2.72;0
19;bunker;2789.02;10.20;1385.60;2.82;0
19;bunker;2791.12;9.70;1405.71;0.66;0
19;bunker;2792.00;10.35;1391.00;3.33;0
19;bunker;2802.06;10.20;1417.41;1.17;0
19;bunker;2790.01;9.70;1414.19;1.27;0
19;coastal_bunker;2785.00;9.50;1401.00;-1.89;0
19;coastal_bunker;2788.10;9.50;1423.35;-1.48;0
19;coastal_bunker;2784.00;9.50;1394.00;-2.03;0
19;coastal_bunker;2793.59;9.50;1420.31;-4.01;0
19;coastal_bunker;2783.00;9.50;1391.00;-2.21;0
19;coastal_bunker;2797.06;9.50;1420.19;-1.11;0
19;dockyard;2792.17;9.70;1421.55;-4.59;0
19;anti_air_building;2794.00;9.63;1412.00;5.90;0
19;anti_air_building;2790.00;9.65;1403.00;0.82;0
19;anti_air_building;2787.00;9.73;1393.00;4.95;0
19;synthetic_refinery;2800.00;10.10;1414.00;0.23;0
19;nuclear_reactor;2790.00;10.00;1397.00;0.73;0
20;arms_factory;2873.00;13.65;1416.00;2.15;0
20;arms_factory;2872.00;11.50;1409.00;4.81;0
20;arms_factory;2895.00;10.13;1436.00;2.65;0
20;arms_factory;2871.00;12.50;1427.00;0.50;0
20;arms_factory;2874.00;10.70;1442.00;0.60;0
20;arms_factory;2875.00;10.90;1410.00;4.72;0
20;industrial_complex;2887.00;10.13;1439.00;1.10;0
20;industrial_complex;2877.00;11.05;1434.00;3.76;0
20;industrial_complex;2878.00;11.20;1443.00;5.32;0
20;industrial_complex;2870.00;13.32;1418.00;3.17;0
20;industrial_complex;2876.00;10.35;1406.00;4.37;0
20;industrial_complex;2892.00;10.10;1440.00;2.21;0
20;air_base;2885.13;10.10;1446.68;4.47;0
20;bunker;2876.47;12.80;1415.05;0.15;0
20;bunker;2865.00;12.90;1420.00;4.27;0
20;bunker;2899.00;10.13;1448.00;5.84;0
20;bunker;2889.00;10.10;1446.00;2.22;0
20;bunker;2875.25;12.40;1425.34;4.88;0
20;bunker;2878.14;11.10;1435.67;2.72;0
20;bunker;2886.00;10.10;1450.00;2.82;0
20;bunker;2872.90;10.90;1436.34;0.66;0
20;bunker;2878.00;11.15;1442.00;3.33;0
20;bunker;2869.00;12.90;1409.00;1.17;0
20;bunker;2885.00;10.10;1437.00;1.27;0
20;bunker;2893.00;10.10;1438.00;5.39;0
20;bunker;2866.00;12.65;1424.00;3.23;0
20;anti_air_building;2883.00;10.15;1441.00;4.44;0
20;anti_air_building;2864.00;12.85;1420.00;1.17;0
20;anti_air_building;2878.00;10.50;1410.00;3.84;0
20;synthetic_refinery;2894.00;10.10;1439.00;0.22;0
20;nuclear_reactor;2881.00;10.55;1443.00;5.90;0
22;industrial_complex;2873.00;9.68;1394.00;4.37;0
22;industrial_complex;2872.00;10.20;1402.00;3.77;0
22;industrial_complex;2877.00;10.05;1400.00;4.27;0
22;industrial_complex;2860.00;13.45;1413.00;5.84;0
22;industrial_complex;2838.00;10.30;1403.00;4.95;0
22;industrial_complex;2844.00;10.50;1395.00;0.82;0
22;air_base;2853.93;12.00;1393.82;3.52;0
22;naval_base;2874.00;9.50;1389.00;-0.12;5505
22;naval_base;2861.00;9.50;1386.00;0.79;5505
22;naval_base;2872.00;9.50;1389.00;0.46;5505
22;bunker;2864.82;10.20;1393.89;2.87;0
22;bunker;2859.00;13.45;1414.00;5.39;0
22;bunker;2858.00;10.78;1391.00;3.23;0
22;bunker;2854.19;11.90;1398.51;4.44;0
22;bunker;2853.27;12.70;1405.57;1.17;0
22;bunker;2859.42;12.20;1402.54;3.84;0
22;bunker;2875.21;9.90;1397.75;1.78;0
22;bunker;2869.41;10.50;1400.16;5.90;0
22;bunker;2841.00;10.50;1406.00;1.84;0
22;bunker;2843.80;10.60;1399.24;3.40;0
22;bunker;2845.75;10.90;1390.72;1.85;0
22;coastal_bunker;2860.00;9.50;1386.00;0.79;0
22;coastal_bunker;2865.00;9.50;1388.00;0.46;0
22;coastal_bunker;2877.00;9.50;1389.00;-0.12;0
22;dockyard;2858.00;9.50;1385.00;0.79;0
22;synthetic_refinery;2851.00;11.95;1404.00;6.06;0
23;arms_factory;2803.00;9.90;1428.00;1.10;0
23;arms_factory;2788.00;9.70;1450.00;3.76;0
23;arms_factory;2803.00;10.35;1447.00;5.32;0
23;arms_factory;2790.00;9.68;1445.00;3.17;0
23;arms_factory;2805.00;10.10;1443.00;4.37;0
23;arms_factory;2804.00;9.80;1427.00;2.21;0
23;industrial_complex;2777.00;9.70;1454.00;3.77;0
23;industrial_complex;2801.00;10.28;1430.00;0.15;0
23;industrial_complex;2794.00;9.85;1444.00;4.27;0
23;industrial_complex;2795.00;10.25;1438.00;5.84;0
23;industrial_complex;2806.00;9.82;1454.00;2.22;0
23;industrial_complex;2783.00;9.70;1453.00;4.88;0
23;air_base;2797.77;10.30;1442.45;2.72;0
23;naval_base;2789.01;9.50;1439.63;-1.19;5108
23;naval_base;2776.00;9.50;1452.00;-0.98;5108
23;naval_base;2794.00;9.50;1428.00;-1.37;5108
23;bunker;2799.90;10.30;1448.92;1.17;0
23;bunker;2807.50;9.80;1454.69;1.27;0
23;bunker;2792.76;10.20;1438.61;5.39;0
23;bunker;2806.58;9.90;1424.41;3.23;0
23;bunker;2788.21;9.70;1454.73;4.44;0
23;bunker;2796.00;10.18;1430.00;1.17;0
23;bunker;2814.44;9.80;1456.53;3.84;0
23;bunker;2779.55;9.70;1452.59;0.22;0
23;bunker;2805.00;9.80;1434.00;1.78;0
23;bunker;2808.44;10.00;1445.82;5.90;0
23;coastal_bunker;2787.00;9.50;1435.00;-1.19;0
23;coastal_bunker;2775.00;9.50;1453.00;-0.98;0
23;coastal_bunker;2795.00;9.50;1425.00;-1.37;0
23;dockyard;2785.00;9.50;1437.00;-1.19;0
23;anti_air_building;2808.00;9.80;1428.00;0.73;0
23;anti_air_building;2802.00;10.13;1424.00;3.39;0
23;anti_air_building;2816.00;9.80;1458.00;0.13;0
23;synthetic_refinery;2795.00;10.05;1445.00;1.34;0
23;nuclear_reactor;2802.00;9.90;1455.00;1.84;0
24;arms_factory;2817.00;9.82;1463.00;5.32;0
24;arms_factory;2815.00;9.75;1467.00;3.17;0
24;arms_factory;2826.00;9.88;1466.00;4.37;0
24;arms_factory;2826.00;9.88;1466.00;2.21;0
24;arms_factory;2844.00;10.15;1462.00;3.77;0
24;arms_factory;2818.00;10.15;1471.00;0.15;0
24;industrial_complex;2819.00;10.28;1471.00;4.27;0
24;industrial_complex;2850.00;9.80;1479.00;5.84;0
24;industrial_complex;2850.00;9.80;1479.00;2.22;0
24;industrial_complex;2841.00;10.40;1467.00;4.88;0
24;industrial_complex;2842.00;9.80;1477.00;2.72;0
24;industrial_complex;2818.00;9.82;1464.00;2.82;0
24;air_base;2830.63;10.40;1474.31;4.66;0
24;bunker;2830.55;10.40;1466.48;3.33;0
24;bunker;2840.11;10.00;1476.30;1.17;0
24;bunker;2819.68;9.80;1463.68;2.07;0
24;bunker;2838.00;10.35;1473.00;5.39;0
24;bunker;2827.82;10.40;1473.64;3.23;0
24;bunker;2850.00;9.88;1475.00;4.44;0
24;bunker;2846.19;10.70;1466.32;1.17;0
24;bunker;2849.60;9.90;1459.47;3.84;0
24;bunker;2818.57;10.40;1469.25;0.22;0
24;anti_air_building;2822.01;10.00;1481.90;5.90;0
24;anti_air_building;2813.40;9.80;1468.10;1.92;0
24;synthetic_refinery;2821.37;10.40;1475.87;4.95;0
25;arms_factory;2819.00;10.15;1420.00;4.37;0
25;arms_factory;2817.00;10.07;1410.00;2.21;0
25;arms_factory;2828.00;10.05;1410.00;3.77;0
25;arms_factory;2834.00;10.00;1416.00;0.15;0
25;arms_factory;2804.00;10.32;1408.00;4.27;0
25;arms_factory;2837.00;10.00;1422.00;5.84;0
25;industrial_complex;2826.00;10.00;1438.00;2.22;0
25;industrial_complex;2820.00;10.05;1422.00;4.88;0
25;industrial_complex;2815.00;10.15;1409.00;2.72;0
25;industrial_complex;2819.00;10.05;1427.00;2.82;0
25;industrial_complex;2812.00;10.00;1410.00;0.66;0
25;industrial_complex;2802.00;10.10;1407.00;3.33;0
25;air_base;2822.59;10.00;1419.52;0.27;0
25;bunker;2818.00;10.00;1434.00;1.27;0
25;bunker;2822.00;10.03;1431.00;5.39;0
25;bunker;2825.00;9.98;1409.00;3.23;0
25;bunker;2816.00;10.25;1418.00;4.44;0
25;bunker;2825.00;9.90;1424.00;1.17;0
25;bunker;2806.00;10.30;1408.00;3.84;0
25;bunker;2833.00;10.05;1414.00;0.22;0
25;bunker;2816.00;10.10;1409.00;1.78;0
25;bunker;2829.00;10.07;1411.00;5.90;0
25;bunker;2831.00;10.03;1428.00;0.82;0
25;bunker;2820.00;10.00;1426.00;4.95;0
25;bunker;2807.00;10.35;1414.00;0.23;0
25;bunker;2836.00;10.00;1421.00;2.89;0
25;anti_air_building;2837.00;10.00;1428.00;0.73;0
25;anti_air_building;2825.00;10.00;1439.00;3.39;0
25;anti_air_building;2822.00;9.95;1425.00;0.13;0
25;synthetic_refinery;2811.00;10.23;1418.00;1.34;0
25;nuclear_reactor;2808.00;10.30;1414.00;1.84;0
26;arms_factory;2862.00;10.88;1439.00;3.77;0
26;arms_factory;2844.00;10.45;1420.00;0.15;0
26;arms_factory;2853.00;13.05;1431.00;4.27;0
26;arms_factory;2844.00;10.55;1413.00;5.84;0
26;arms_factory;2850.00;10.35;1442.00;2.22;0
26;arms_factory;2851.00;11.93;1411.00;4.88;0
26;industrial_complex;2856.00;11.15;1437.00;2.72;0
26;industrial_complex;2862.00;10.93;1437.00;2.82;0
26;industrial_complex;2839.00;10.00;1419.00;0.66;0
26;industrial_complex;2858.00;12.88;1421.00;3.33;0
26;industrial_complex;2850.00;10.10;1449.00;1.17;0
26;industrial_complex;2849.00;10.28;1441.00;1.27;0
26;air_base;2854.22;11.70;1434.50;-2.99;0
26;bunker;2848.00;11.23;1428.00;3.23;0
26;bunker;2854.00;13.40;1423.00;4.44;0
26;bunker;2862.00;11.73;1427.00;1.17;0
26;bunker;2847.00;10.20;1447.00;3.84;0
26;bunker;2866.00;10.98;1443.00;0.22;0
26;bunker;2845.00;10.68;1418.00;1.78;0
26;bunker;2854.00;10.80;1439.00;5.90;0
26;bunker;2855.50;13.00;1427.82;0.82;0
26;bunker;2856.00;13.07;1417.00;4.95;0
26;bunker;2861.00;10.68;1441.00;0.23;0
26;bunker;2849.00;11.88;1416.00;2.89;0
26;anti_air_building;2848.00;10.20;1446.00;0.73;0
26;anti_air_building;2856.00;10.53;1444.00;3.39;0
26;anti_air_building;2848.00;11.63;1416.00;0.13;0
26;synthetic_refinery;2850.00;12.85;1425.00;1.34;0
26;nuclear_reactor;2847.00;11.25;1421.00;1.84;0
27;arms_factory;2867.00;10.15;1457.00;4.27;0
27;arms_factory;2876.00;10.35;1470.00;5.84;0
27;arms_factory;2883.00;10.30;1460.00;2.22;0
27;arms_factory;2880.00;10.28;1451.00;4.88;0
27;arms_factory;2872.00;10.43;1456.00;2.72;0
27;arms_factory;2868.00;10.40;1463.00;2.82;0
27;industrial_complex;2884.00;10.05;1455.00;0.66;0
27;industrial_complex;2857.00;10.00;1459.00;3.33;0
27;industrial_complex;2868.00;10.20;1453.00;1.17;0
27;industrial_complex;2861.00;10.10;1470.00;1.27;0
27;industrial_complex;2856.00;9.90;1480.00;5.39;0
27;industrial_complex;2872.00;10.82;1463.00;3.23;0
27;air_base;2875.49;10.60;1463.32;2.84;0
27;bunker;2875.21;10.40;1468.25;1.17;0
27;bunker;2872.00;10.75;1460.00;3.84;0
27;bunker;2858.72;9.90;1480.84;0.22;0
27;bunker;2865.53;10.10;1453.15;1.78;0
27;bunker;2880.10;10.40;1455.80;5.90;0
27;bunker;2855.90;10.10;1470.65;0.82;0
27;bunker;2864.31;10.10;1467.26;4.95;0
27;bunker;2887.69;10.00;1462.54;0.23;0
27;bunker;2885.73;10.60;1468.73;2.89;0
27;bunker;2860.30;10.30;1448.46;0.73;0
27;bunker;2859.00;10.03;1458.00;3.39;0
27;bunker;2886.00;10.00;1457.00;0.13;0
27;anti_air_building;2869.00;10.10;1473.00;1.34;0
27;anti_air_building;2881.00;10.53;1471.00;5.46;0
27;anti_air_building;2860.00;10.10;1454.00;1.84;0
27;synthetic_refinery;2868.00;10.20;1450.00;3.40;0
27;nuclear_reactor;2865.00;10.00;1475.00;3.91;0
28;arms_factory;2899.99;10.70;1498.48;4.22;0
28;arms_factory;2901.54;10.70;1499.28;5.08;0
28;arms_factory;2924.37;10.60;1485.39;2.52;0
28;arms_factory;2901.93;10.70;1502.35;3.92;0
28;arms_factory;2928.24;11.00;1491.24;0.76;0
28;arms_factory;2923.00;10.70;1481.00;4.63;0
28;industrial_complex;2918.07;11.60;1496.84;1.17;0
28;industrial_complex;2917.34;13.50;1467.69;1.27;0
28;industrial_complex;2923.94;11.30;1487.86;5.39;0
28;industrial_complex;2908.83;10.30;1493.11;2.23;0
28;industrial_complex;2900.15;10.70;1499.42;5.64;0
28;industrial_complex;2925.01;11.50;1495.72;1.27;0
28;air_base;2918.53;13.30;1488.37;2.94;0
28;bunker;2919.85;13.50;1485.34;-2.48;0
28;bunker;2921.24;10.80;1477.25;1.78;0
28;bunker;2914.45;11.30;1497.72;5.90;0
28;bunker;2907.14;10.70;1501.22;-2.68;0
28;bunker;2924.47;10.30;1484.60;1.67;0
28;bunker;2928.84;11.10;1494.34;-4.27;0
28;bunker;2920.08;14.60;1465.05;1.59;0
28;anti_air_building;2927.66;10.90;1490.83;4.49;0
28;anti_air_building;2917.81;13.00;1491.85;0.23;0
28;anti_air_building;2917.82;12.70;1471.76;4.04;0
28;synthetic_refinery;2903.78;10.70;1496.27;5.46;0
28;nuclear_reactor;2923.42;11.60;1490.71;3.40;0
30;arms_factory;2778.03;9.70;1468.42;0.66;0
30;arms_factory;2782.94;9.70;1467.71;3.33;0
30;arms_factory;2785.72;9.70;1460.74;1.17;0
30;arms_factory;2807.00;10.23;1464.00;1.27;0
30;arms_factory;2794.00;11.13;1485.00;5.39;0
30;arms_factory;2805.64;10.30;1479.08;3.23;0
30;industrial_complex;2779.86;9.60;1465.44;4.44;0
30;industrial_complex;2778.30;9.70;1464.60;1.17;0
30;industrial_complex;2804.00;10.30;1469.00;3.84;0
30;industrial_complex;2785.86;9.80;1476.43;0.22;0
30;industrial_complex;2787.89;10.80;1484.73;1.78;0
30;industrial_complex;2769.99;9.70;1465.29;5.90;0
30;air_base;2794.58;10.30;1469.96;0.02;0
30;naval_base;2775.07;9.70;1458.42;-1.07;8546
30;naval_base;2769.42;9.70;1463.44;0.02;8546
30;bunker;2806.98;10.30;1467.32;2.89;0
30;bunker;2809.41;10.30;1481.79;0.73;0
30;bunker;2790.24;9.70;1461.80;3.39;0
